customer_id,full_name,email,phone,city,loyalty_points,first_name,last_name
CUST4375,Mira Khan,sneha.nair331@gmail.com,3751636128.0,Mumbai,50,Mira,Khan
CUST4376,Diya Shah,sneha.kulkarni678@gmail.com,NA,Jaipur,168,Diya,Shah
CUST4377,Aarav Shah,sneha.khan37@gmail.com,2137780751.0,Bengaluru,29,Aarav,Shah
CUST4378,Aarav Khan,arjun.shah195@gmail.com,2421497905.0,Surat,124,Aarav,Khan
CUST4379,Diya Patel,rohan.gupta872@gmail.com,5200604442.0,Mumbai,33,Diya,Patel
CUST4380,Priya Das,rohan.singh608@gmail.com,4342191931.0,Hyderabad,34,Priya,Das
CUST4381,Aarav Singh,mira.gupta99@gmail.com,7886711580.0,Kolkata,146,Aarav,Singh
CUST4382,Rohan Gupta,diya.sharma555@gmail.com,5922776418.0,Mumbai,61,Rohan,Gupta
CUST4383,Suresh Kulkarni,mira.kapoor986@gmail.com,7313630702.0,Jaipur,31,Suresh,Kulkarni
CUST4384,Anyaa Nair,anaya.gupta19@gmail.com,1858777931.0,Kolkata,166,Anyaa,Nair
CUST4385,Anaya Patel,kabir.kulkarni749@gmail.com,NA,Chennai,93,Anaya,Patel
CUST4386,Diya Das,anita.patel446@gmail.com,6432975440.0,Chennai,30,Diya,Das
CUST4387,Sneha Nair,priya.kulkarni584@gmail.com,1769632722.0,Pune,19,Sneha,Nair
CUST4388,Anita Sharma,anita.nair710@gmail.com,7024911948.0,Hyderabad,52,Anita,Sharma
CUST4389,Anaya Khan,rohan.sharma332@gmail.com,9042386614.0,Ahmedabad,161,Anaya,Khan
CUST4390,Anaya Kapoor,rohan.khan82@gmail.com,8837698633.0,Surat,114,Anaya,Kapoor
CUST4391,Suresh Nair,ishita.das859@gmail.com,NA,Mumbai,171,Suresh,Nair
CUST4392,Suresh Shah,kabir.singh192@gmail.com,NA,Delhi,134,Suresh,Shah
CUST4393,Sneha Kulkanri,anaya.khan930@gmail.com,6279655701.0,Chennai,78,Sneha,Kulkanri
CUST4394,Aarav Gupta,diya.das365@gmail.com,7530630373.0,Pune,67,Aarav,Gupta
CUST4395,Aarav Shah,kabir.patel680@gmail.com,1981921795.0,Ahmedabad,52,Aarav,Shah
CUST4396,Priya Shah,diya.kapoor447@gmail.com,6573626599.0,Ahmedabad,63,Priya,Shah
CUST4397,Anaya Reddy,anaya.reddy772@gmail.com,7657211728.0,Ahmedabad,163,Anaya,Reddy
CUST4398,Sneha Patel,anita.nair450@gmail.com,8914024519.0,Ahmedabad,0,Sneha,Patel
CUST4399,Mir aReddy,anita.khan543@gmail.com,8676008493.0,Hyderabad,27,Mir,aReddy
CUST4400,Aarav Das,mira.sharma683@gmail.com,NA,Bengaluru,36,Aarav,Das
CUST4401,Kabir Kapoor,kabir.kapoor508@gmail.com,1458252223.0,Ahmedabad,153,Kabir,Kapoor
CUST4402,Arjun Khan,rohan.shah533@gmail.com,NA,Chennai,34,Arjun,Khan
CUST4403,Arjun Reddy,sneha.kulkarni322@gmail.com,3978312127.0,Hyderabad,24,Arjun,Reddy
CUST4404,Kabir Sharma,anaya.das71@gmail.com,5713219138.0,Chennai,0,Kabir,Sharma
CUST4405,Anaya Reddy,anita.sharma954@gmail.com,1907409500.0,Mumbai,177,Anaya,Reddy
CUST4406,Pirya Khan,kabir.das206@gmail.com,2532630763.0,Jaipur,0,Pirya,Khan
CUST4407,Ishita Kulkarni,kabir.shah963@gmail.com,4761854937.0,Ahmedabad,0,Ishita,Kulkarni
CUST4408,Rahul Patel,priya.sharma972@gmail.com,9478873045.0,Mumbai,83,Rahul,Patel
CUST4409,Rohan Das,diya.shah563@gmail.com,7214514538.0,Surat,158,Rohan,Das
CUST4410,aKbir Singh,ishita.reddy820@gmail.com,5219363860.0,Chennai,22,aKbir,Singh
CUST4411,Ishita Sharma,anita.reddy488@gmail.com,1592792925.0,Bengaluru,47,Ishita,Sharma
CUST4412,Priya Reddy,diya.patel933@gmail.com,1626029787.0,Bengaluru,59,Priya,Reddy
CUST4413,Anaya Patel,arjun.reddy376@gmail.com,NA,Hyderabad,152,Anaya,Patel
CUST4414,Rahul Singh,sneha.reddy163@gmail.com,1308928542.0,Surat,146,Rahul,Singh
CUST4415,Anita Khan,kabir.sharma417@gmail.com,8718450893.0,Ahmedabad,29,Anita,Khan
CUST4416,Arjun Sharma,arjun.shah267@gmail.com,8754444713.0,Chennai,102,Arjun,Sharma
CUST4417,Anita Khan,kabir.shah562@gmail.com,9014498497.0,Chennai,0,Anita,Khan
CUST4418,Anaya Kulkarni,diya.khan92@gmail.com,5757034398.0,Bengaluru,137,Anaya,Kulkarni
CUST4419,Suresh Shah,priya.nair175@gmail.com,9679161450.0,Pune,89,Suresh,Shah
CUST4420,Kabir Khan,diya.nair417@gmail.com,4292241930.0,Ahmedabad,211,Kabir,Khan
CUST4421,Suresh Kulkarni,rahul.sharma199@gmail.com,5098741003.0,Pune,286,Suresh,Kulkarni
CUST4422,Mira Gupta,anita.das606@gmail.com,4481028072.0,Jaipur,252,Mira,Gupta
CUST4423,Mira Kulkarni,sneha.singh774@gmail.com,6621732862.0,Pune,112,Mira,Kulkarni
CUST4424,Arjun Kulkarni,anita.kulkarni501@gmail.com,2541646262.0,Kolkata,214,Arjun,Kulkarni
CUST4425,Kabir Shah,anaya.reddy287@gmail.com,4006174850.0,Hyderabad,83,Kabir,Shah
CUST4426,Diya Reddy,aarav.gupta515@gmail.com,7404327920.0,Bengaluru,126,Diya,Reddy
CUST4427,Aarav Das,arjun.reddy17@gmail.com,7507809552.0,Pune,122,Aarav,Das
CUST4428,Anaya Kapoor,sneha.das996@gmail.com,9361536156.0,Surat,55,Anaya,Kapoor
CUST4429,Rahul Singh,rahul.kulkarni309@gmail.com,6409742491.0,Hyderabad,0,Rahul,Singh
CUST4430,Kabir Das,rohan.reddy656@gmail.com,3178637163.0,Delhi,44,Kabir,Das
CUST4431,Ishita Nair,sneha.khan845@gmail.com,4294402627.0,Bengaluru,118,Ishita,Nair
CUST4432,Rahul Das,priya.kulkarni757@gmail.com,1270470064.0,Ahmedabad,155,Rahul,Das
CUST4433,Sneha Sharma,sneha.gupta822@gmail.com,1060239419.0,Chennai,268,Sneha,Sharma
CUST4434,Anita Reddy,anita.shah639@gmail.com,2644146403.0,Kolkata,30,Anita,Reddy
CUST4435,Ishita Gupta,aarav.khan236@gmail.com,8404348391.0,Ahmedabad,30,Ishita,Gupta
CUST4436,Rohan Nair,mira.nair630@gmail.com,1412724721.0,Chennai,163,Rohan,Nair
CUST4437,Anaya Das,ishita.kulkarni932@gmail.com,4937845600.0,Bengaluru,41,Anaya,Das
CUST4438,Aarav Das,diya.nair718@gmail.com,7275301799.0,Kolkata,103,Aarav,Das
CUST4439,Priya Singh,mira.patel191@gmail.com,9048340753.0,Ahmedabad,206,Priya,Singh
CUST4440,Arjun Gputa,anaya.singh670@gmail.com,1438705403.0,Ahmedabad,34,Arjun,Gputa
CUST4441,Anita Gupta,sneha.kapoor785@gmail.com,NA,Mumbai,0,Anita,Gupta
CUST4442,Anaya Sharma,aarav.reddy131@gmail.com,9828394749.0,Jaipur,87,Anaya,Sharma
CUST4443,AnayaP atel,mira.khan939@gmail.com,3879962359.0,Bengaluru,22,AnayaP,atel
CUST4444,Priya Kapoor,mira.kapoor827@gmail.com,5043893340.0,Hyderabad,36,Priya,Kapoor
CUST4445,Rahul Singh,ishita.kulkarni719@gmail.com,NA,Hyderabad,52,Rahul,Singh
CUST4446,Rahul Sharma,kabir.sharma620@gmail.com,4602723186.0,Pune,88,Rahul,Sharma
CUST4447,Priya Singh,anita.kulkarni853@gmail.com,7340651252.0,Mumbai,98,Priya,Singh
CUST4448,Ishita Das,mira.khan547@gmail.com,NA,Delhi,4,Ishita,Das
CUST4449,Rohan Gupta,kabir.khan682@gmail.com,6316814635.0,Chennai,54,Rohan,Gupta
CUST4450,Anita Nair,ishita.gupta687@gmail.com,4037050873.0,Chennai,177,Anita,Nair
CUST4451,Suresh Patel,sneha.nair8@gmail.com,1498548792.0,Ahmedabad,85,Suresh,Patel
CUST4452,Kabir Kulkarni,anaya.khan584@gmail.com,8491325433.0,Ahmedabad,81,Kabir,Kulkarni
CUST4453,Anita Kapoor,NA,3752172659.0,Hyderabad,151,Anita,Kapoor
CUST4454,Arjun hKan,rahul.gupta537@gmail.com,5774781914.0,Bengaluru,120,Arjun,hKan
CUST4455,Suresh Patel,NA,NA,Chennai,76,Suresh,Patel
CUST4456,AnayaS harma,mira.das213@gmail.com,3596646562.0,Kolkata,59,AnayaS,harma
CUST4457,Diya Khan,sneha.khan307@gmail.com,7624777429.0,Jaipur,0,Diya,Khan
CUST4458,Anaya Kapoor,kabir.kapoor727@gmail.com,3405382569.0,Pune,185,Anaya,Kapoor
CUST4459,Arjun Das,mira.shah78@gmail.com,4702464141.0,Ahmedabad,224,Arjun,Das
CUST4460,Mira Gupta,ishita.reddy478@gmail.com,NA,Chennai,74,Mira,Gupta
CUST4461,Sneha Sharma,kabir.gupta562@gmail.com,4589938481.0,Pune,49,Sneha,Sharma
CUST4462,Arjun Shah,sneha.das826@gmail.com,5327605334.0,Bengaluru,0,Arjun,Shah
CUST4463,Diya Sharma,rahul.khan844@gmail.com,4694826505.0,Ahmedabad,113,Diya,Sharma
CUST4464,Kabir Sharma,kabir.das812@gmail.com,3580500884.0,Chennai,145,Kabir,Sharma
CUST4465,Rohan Kapoor,kabir.patel983@gmail.com,8874977770.0,Jaipur,52,Rohan,Kapoor
CUST4466,Rahul Shah,diya.shah917@gmail.com,NA,Jaipur,164,Rahul,Shah
CUST4467,Rahul Patel,suresh.kulkarni964@gmail.com,4435000537.0,Mumbai,52,Rahul,Patel
CUST4468,Sneha Rdedy,suresh.shah886@gmail.com,9593580526.0,Chennai,75,Sneha,Rdedy
CUST4469,Anaya Das,mira.khan530@gmail.com,2890899247.0,Kolkata,314,Anaya,Das
CUST4470,Sneha Kaopor,mira.singh221@gmail.com,5374297334.0,Jaipur,0,Sneha,Kaopor
CUST4471,Diya Patel,aarav.sharma964@gmail.com,2932167692.0,Ahmedabad,49,Diya,Patel
CUST4472,Priya Gupta,priya.das880@gmail.com,5680077116.0,Kolkata,383,Priya,Gupta
CUST4473,Rahul Nair,priya.singh60@gmail.com,4759387996.0,Hyderabad,87,Rahul,Nair
CUST4474,Priya Reddy,anaya.kapoor969@gmail.com,6840411591.0,Jaipur,88,Priya,Reddy
CUST4475,Suresh Shah,mira.singh291@gmail.com,1205671552.0,Mumbai,93,Suresh,Shah
CUST4476,Arjun Patel,sneha.singh649@gmail.com,NA,Jaipur,97,Arjun,Patel
CUST4477,Anaya Kulkarni,NA,5221009609.0,Surat,189,Anaya,Kulkarni
CUST4478,Sneha Singh,anita.sharma969@gmail.com,7435306812.0,Chennai,123,Sneha,Singh
CUST4479,Suresh Gupta,sneha.singh370@gmail.com,7079028566.0,Ahmedabad,91,Suresh,Gupta
CUST4480,Anaya Reddy,aarav.kulkarni800@gmail.com,9775813384.0,Ahmedabad,143,Anaya,Reddy
CUST4481,Rohan Nair,suresh.singh142@gmail.com,2612712053.0,Pune,86,Rohan,Nair
CUST4482,Suresh Khan,ishita.nair340@gmail.com,7348747646.0,Delhi,195,Suresh,Khan
CUST4483,Anita Shah,mira.reddy133@gmail.com,6521554240.0,Mumbai,94,Anita,Shah
CUST4484,Rohan Reddy,mira.patel732@gmail.com,8487289958.0,Pune,114,Rohan,Reddy
CUST4485,Arjun Sahrma,priya.kapoor604@gmail.com,2721503090.0,Hyderabad,0,Arjun,Sahrma
CUST4486,Sneha Das,kabir.khan378@gmail.com,NA,Kolkata,119,Sneha,Das
CUST4487,Rohan Das,diya.patel990@gmail.com,2438450308.0,Mumbai,126,Rohan,Das
CUST4488,Rohan Das,kabir.nair318@gmail.com,4964742730.0,Delhi,400,Rohan,Das
CUST4489,Sneha Kapoor,aarav.kapoor508@gmail.com,4156628115.0,Kolkata,34,Sneha,Kapoor
CUST4490,Priya Patel,mira.singh916@gmail.com,2387952224.0,Delhi,196,Priya,Patel
CUST4491,Priya Singh,mira.das415@gmail.com,1256222316.0,Ahmedabad,218,Priya,Singh
CUST4492,Rahul Patel,rahul.patel503@gmail.com,9212435038.0,Pune,35,Rahul,Patel
CUST4493,Mira Patel,ishita.shah742@gmail.com,4925787793.0,Surat,0,Mira,Patel
CUST4494,Arjun Kpaoor,sneha.khan495@gmail.com,9684246391.0,Jaipur,199,Arjun,Kpaoor
CUST4495,Aarav Shah,ishita.kulkarni83@gmail.com,7515734646.0,Ahmedabad,27,Aarav,Shah
CUST4496,Mira Kapoor,anaya.kulkarni918@gmail.com,5656751415.0,Chennai,96,Mira,Kapoor
CUST4497,Sneha Singh,suresh.khan27@gmail.com,2190357299.0,Kolkata,0,Sneha,Singh
CUST4498,Ishita Das,anaya.patel107@gmail.com,1810478886.0,Pune,122,Ishita,Das
CUST4499,Ishita Nair,mira.sharma558@gmail.com,5750043238.0,Delhi,67,Ishita,Nair
CUST4500,Priya Singh,mira.das546@gmail.com,7729051979.0,Chennai,47,Priya,Singh
CUST4501,Rohan Sharma,suresh.shah125@gmail.com,2203359048.0,Jaipur,21,Rohan,Sharma
CUST4502,Diya Reddy,anaya.kulkarni23@gmail.com,6662201273.0,Hyderabad,91,Diya,Reddy
CUST4503,Ishita Reddy,arjun.kulkarni717@gmail.com,3850015383.0,Chennai,259,Ishita,Reddy
CUST4504,Kabir Shah,mira.sharma190@gmail.com,7848731503.0,Bengaluru,126,Kabir,Shah
CUST4505,Mira Gupta,ishita.patel47@gmail.com,NA,Jaipur,303,Mira,Gupta
CUST4506,Priya Kulkarni,mira.khan413@gmail.com,7042871867.0,Chennai,34,Priya,Kulkarni
CUST4507,Suresh Shah,arjun.khan473@gmail.com,NA,Surat,90,Suresh,Shah
CUST4508,Aarav Singh,anita.kulkarni468@gmail.com,NA,Mumbai,11,Aarav,Singh
CUST4509,Sneha Nair,diya.gupta273@gmail.com,8110812026.0,Kolkata,86,Sneha,Nair
CUST4510,Rohan Das,priya.patel42@gmail.com,NA,Kolkata,187,Rohan,Das
CUST4511,Priya Patel,rohan.reddy548@gmail.com,2554120146.0,Bengaluru,121,Priya,Patel
CUST4512,Priya Patel,kabir.kulkarni136@gmail.com,9948416856.0,Delhi,116,Priya,Patel
CUST4513,Priya Shah,mira.das741@gmail.com,5339900087.0,Ahmedabad,7,Priya,Shah
CUST4514,Kabir Das,ishita.sharma996@gmail.com,NA,Surat,116,Kabir,Das
CUST4515,Aarav Kulkarni,suresh.sharma931@gmail.com,2890749488.0,Delhi,239,Aarav,Kulkarni
CUST4516,Anita Sharma,kabir.khan745@gmail.com,NA,Kolkata,26,Anita,Sharma
CUST4517,Priya Sharma,kabir.singh939@gmail.com,3055174611.0,Jaipur,0,Priya,Sharma
CUST4518,Priya Nair,mira.sharma773@gmail.com,9606992837.0,Ahmedabad,106,Priya,Nair
CUST4519,Priya Kulkarni,rohan.sharma516@gmail.com,5969578397.0,Mumbai,45,Priya,Kulkarni
CUST4520,Rahul Khan,suresh.nair328@gmail.com,4883147364.0,Bengaluru,141,Rahul,Khan
CUST4521,Ishita Gupta,NA,NA,Hyderabad,35,Ishita,Gupta
CUST4522,Arjun Das,anita.kapoor432@gmail.com,1882831325.0,Mumbai,78,Arjun,Das
CUST4523,rAjun Reddy,anita.patel968@gmail.com,NA,Hyderabad,0,rAjun,Reddy
CUST4524,Rohan Khan,priya.nair942@gmail.com,8957082979.0,Pune,35,Rohan,Khan
CUST4525,Anaya Reddy,aarav.khan409@gmail.com,3450761489.0,Jaipur,219,Anaya,Reddy
CUST4526,Rohan Singh,rahul.nair78@gmail.com,5286412365.0,Hyderabad,107,Rohan,Singh
CUST4527,Rohan Nair,aarav.nair525@gmail.com,NA,Chennai,48,Rohan,Nair
CUST4528,Kabir Nair,anaya.khan739@gmail.com,6656201858.0,Hyderabad,220,Kabir,Nair
CUST4529,Priya Nair,aarav.kapoor201@gmail.com,2100277784.0,Hyderabad,150,Priya,Nair
CUST4530,nAita Kapoor,NA,8652277046.0,Surat,132,nAita,Kapoor
CUST4531,Arjun Reddy,anita.das677@gmail.com,8026135189.0,Mumbai,38,Arjun,Reddy
CUST4532,Pryia Shah,ishita.nair554@gmail.com,1325598380.0,Kolkata,0,Pryia,Shah
CUST4533,Kabir Shah,anaya.shah387@gmail.com,9814108083.0,Chennai,36,Kabir,Shah
CUST4534,Ishita Nair,sneha.singh482@gmail.com,4821554766.0,Bengaluru,89,Ishita,Nair
CUST4535,Sneha Nair,rahul.gupta892@gmail.com,3255773542.0,Ahmedabad,57,Sneha,Nair
CUST4536,Arjun Sharma,ishita.patel293@gmail.com,4869381242.0,Jaipur,63,Arjun,Sharma
CUST4537,Diya Khan,aarav.patel33@gmail.com,9991400529.0,Jaipur,13,Diya,Khan
CUST4538,Diya Nair,rohan.kapoor615@gmail.com,7212076353.0,Kolkata,75,Diya,Nair
CUST4539,Anita Patel,suresh.sharma350@gmail.com,8927189439.0,Ahmedabad,105,Anita,Patel
CUST4540,Mira Reddy,ishita.shah358@gmail.com,6235115724.0,Chennai,221,Mira,Reddy
CUST4541,Diya Kapoor,NA,6058433427.0,Surat,103,Diya,Kapoor
CUST4542,Sneha Reddy,mira.kapoor518@gmail.com,9082265934.0,Mumbai,89,Sneha,Reddy
CUST4543,Diya Das,ishita.singh800@gmail.com,6721205088.0,Mumbai,218,Diya,Das
CUST4544,Anita Shah,anaya.gupta248@gmail.com,4653232981.0,Ahmedabad,210,Anita,Shah
CUST4545,Kabir Patel,kabir.kapoor961@gmail.com,9938744051.0,Bengaluru,14,Kabir,Patel
CUST4546,Suersh Kapoor,kabir.kapoor405@gmail.com,NA,Pune,67,Suersh,Kapoor
CUST4547,Diya Sharma,priya.shah987@gmail.com,9769315004.0,Delhi,121,Diya,Sharma
CUST4548,Kabir Sharma,aarav.nair53@gmail.com,3042904410.0,Delhi,70,Kabir,Sharma
CUST4549,Rahul Sharma,rohan.das502@gmail.com,6320472988.0,Pune,44,Rahul,Sharma
CUST4550,Kabir Reddy,rohan.singh858@gmail.com,7536359366.0,Delhi,154,Kabir,Reddy
CUST4551,Ishita Kulkarni,arjun.kulkarni296@gmail.com,3443396948.0,Chennai,60,Ishita,Kulkarni
CUST4552,Mira Singh,rahul.khan988@gmail.com,5362052093.0,Surat,15,Mira,Singh
CUST4553,Aarav Kapoor,ishita.kulkarni862@gmail.com,5542992900.0,Delhi,267,Aarav,Kapoor
CUST4554,Rahul Gupta,suresh.khan732@gmail.com,5445535901.0,Mumbai,157,Rahul,Gupta
CUST4555,Aarav Kulkarni,priya.gupta846@gmail.com,3879769810.0,Mumbai,0,Aarav,Kulkarni
CUST4556,Ishita Reddy,rohan.shah276@gmail.com,5725489018.0,Ahmedabad,152,Ishita,Reddy
CUST4557,Diya Das,priya.reddy276@gmail.com,5564303823.0,Delhi,63,Diya,Das
CUST4558,Arjun Khan,aarav.kapoor93@gmail.com,8967410543.0,Mumbai,38,Arjun,Khan
CUST4559,Sneha Reddy,ishita.nair66@gmail.com,2540342409.0,Ahmedabad,155,Sneha,Reddy
CUST4560,Aarav Kapoor,ishita.singh812@gmail.com,6319464265.0,Delhi,107,Aarav,Kapoor
CUST4561,Rahul Patel,anaya.khan917@gmail.com,4668162319.0,Surat,295,Rahul,Patel
CUST4562,Ishita Shah,NA,4076592801.0,Bengaluru,148,Ishita,Shah
CUST4563,Mira Das,anita.das963@gmail.com,8378541932.0,Mumbai,73,Mira,Das
CUST4564,Kabir Nair,diya.gupta486@gmail.com,4192009910.0,Delhi,33,Kabir,Nair
CUST4565,Ishita Khan,anita.sharma719@gmail.com,NA,Hyderabad,138,Ishita,Khan
CUST4566,Suresh Patel,rohan.reddy96@gmail.com,1281070143.0,Mumbai,0,Suresh,Patel
CUST4567,Priya Shah,ishita.kulkarni758@gmail.com,8121333245.0,Pune,111,Priya,Shah
CUST4568,Anaya Sharma,ishita.reddy453@gmail.com,1632358654.0,Jaipur,0,Anaya,Sharma
CUST4569,Arjun Reddy,suresh.patel792@gmail.com,7495404713.0,Surat,0,Arjun,Reddy
CUST4570,Anita Sharma,priya.das445@gmail.com,7025641311.0,Chennai,20,Anita,Sharma
CUST4571,Suresh Reddy,ishita.kulkarni278@gmail.com,2709082867.0,Chennai,54,Suresh,Reddy
CUST4572,Sneha Kulkarni,mira.reddy97@gmail.com,4711735111.0,Delhi,0,Sneha,Kulkarni
CUST4573,Rahul Reddy,anita.khan835@gmail.com,8711022018.0,Bengaluru,40,Rahul,Reddy
CUST4574,Diya Sharma,mira.kapoor432@gmail.com,3858156467.0,Jaipur,0,Diya,Sharma
CUST4575,Arjun Nair,anita.das496@gmail.com,8009374788.0,Kolkata,24,Arjun,Nair
CUST4576,Aarav Nair,arjun.khan915@gmail.com,7906778745.0,Bengaluru,30,Aarav,Nair
CUST4577,Arjun Nair,mira.khan430@gmail.com,8581947799.0,Jaipur,21,Arjun,Nair
CUST4578,Kabir Das,sneha.kapoor513@gmail.com,6715530597.0,Delhi,29,Kabir,Das
CUST4579,Rohan Patel,rahul.patel638@gmail.com,3435691564.0,Pune,92,Rohan,Patel
CUST4580,Suresh Patel,rahul.patel600@gmail.com,NA,Surat,38,Suresh,Patel
CUST4581,Suresh Khan,arjun.shah623@gmail.com,NA,Surat,42,Suresh,Khan
CUST4582,Diya Reddy,sneha.singh914@gmail.com,9017391038.0,Surat,208,Diya,Reddy
CUST4583,Suresh Nair,arjun.shah642@gmail.com,6101440557.0,Chennai,34,Suresh,Nair
CUST4584,Mira Shah,aarav.kulkarni710@gmail.com,9950482662.0,Pune,30,Mira,Shah
CUST4585,Sneha Das,sneha.gupta969@gmail.com,7724787971.0,Surat,40,Sneha,Das
CUST4586,Anaya Nair,mira.patel511@gmail.com,NA,Hyderabad,24,Anaya,Nair
CUST4587,Rahul Kpaoor,aarav.das172@gmail.com,5043950902.0,Surat,255,Rahul,Kpaoor
CUST4588,Aarav Khan,sneha.shah230@gmail.com,8411730976.0,Hyderabad,46,Aarav,Khan
CUST4589,Arjun Kapoor,aarav.sharma546@gmail.com,4448117999.0,Delhi,0,Arjun,Kapoor
CUST4590,Diya Singh,mira.sharma192@gmail.com,4098413485.0,Mumbai,32,Diya,Singh
CUST4591,Aarav Kulkarni,anaya.singh837@gmail.com,8678057403.0,Pune,17,Aarav,Kulkarni
CUST4592,Kabir Kulkarni,rahul.khan964@gmail.com,3434006711.0,Hyderabad,75,Kabir,Kulkarni
CUST4593,Rahul Khan,mira.das86@gmail.com,7864909441.0,Kolkata,167,Rahul,Khan
CUST4594,Miar Das,anita.reddy609@gmail.com,2784300182.0,Kolkata,84,Miar,Das
CUST4595,Arjun Patel,anita.shah339@gmail.com,2957513331.0,Hyderabad,32,Arjun,Patel
CUST4596,Rahul Kulkarni,suresh.gupta406@gmail.com,5333642140.0,Chennai,65,Rahul,Kulkarni
CUST4597,Rahul Nair,NA,6056640359.0,Ahmedabad,27,Rahul,Nair
CUST4598,Arjun Khan,mira.patel348@gmail.com,9368864497.0,Jaipur,24,Arjun,Khan
CUST4599,Kabir Kulkarni,priya.kapoor634@gmail.com,4514482469.0,Mumbai,24,Kabir,Kulkarni
CUST4600,Rahul Nair,ishita.singh494@gmail.com,5206722790.0,Surat,71,Rahul,Nair
CUST4601,Mira Shah,rohan.gupta145@gmail.com,1742254468.0,Surat,70,Mira,Shah
CUST4602,Priya Nair,sneha.nair151@gmail.com,8594700956.0,Ahmedabad,23,Priya,Nair
CUST4603,Rahul Kulkarni,aarav.reddy422@gmail.com,6589652376.0,Chennai,45,Rahul,Kulkarni
CUST4604,Mira Shah,anita.kulkarni795@gmail.com,5463026973.0,Chennai,152,Mira,Shah
CUST4605,Rohan Shah,NA,NA,Mumbai,62,Rohan,Shah
CUST4606,Kabir Shah,priya.kulkarni115@gmail.com,3352910875.0,Kolkata,168,Kabir,Shah
CUST4607,Rahul Shah,kabir.sharma800@gmail.com,1398935770.0,Pune,83,Rahul,Shah
CUST4608,Aarav Kulkarni,arjun.sharma572@gmail.com,8818899924.0,Delhi,299,Aarav,Kulkarni
CUST4609,Sneha Patel,rohan.kulkarni441@gmail.com,5139369923.0,Bengaluru,0,Sneha,Patel
CUST4610,Diya Reddy,suresh.kapoor356@gmail.com,2541180616.0,Ahmedabad,137,Diya,Reddy
CUST4611,Diya Singh,kabir.kulkarni814@gmail.com,6991012764.0,Delhi,144,Diya,Singh
CUST4612,Kabir Reddy,mira.shah121@gmail.com,1829828483.0,Jaipur,101,Kabir,Reddy
CUST4613,Aarav Gupta,sneha.sharma322@gmail.com,5331735069.0,Kolkata,125,Aarav,Gupta
CUST4614,Kabir Singh,diya.shah54@gmail.com,NA,Chennai,146,Kabir,Singh
CUST4615,Ishita Kapoor,priya.singh177@gmail.com,2039168261.0,Pune,182,Ishita,Kapoor
CUST4616,Anaya Das,anaya.khan48@gmail.com,1632855194.0,Surat,74,Anaya,Das
CUST4617,Priya Gupta,suresh.gupta936@gmail.com,4561521210.0,Bengaluru,42,Priya,Gupta
CUST4618,Priya Patel,aarav.reddy635@gmail.com,6742238791.0,Mumbai,96,Priya,Patel
CUST4619,Rohan Kulkarni,kabir.gupta540@gmail.com,6356914321.0,Delhi,22,Rohan,Kulkarni
CUST4620,nAaya Gupta,suresh.nair609@gmail.com,2450931260.0,Jaipur,210,nAaya,Gupta
CUST4621,Mira Shamra,aarav.singh31@gmail.com,7964312067.0,Chennai,148,Mira,Shamra
CUST4622,Aarav Reddy,mira.das429@gmail.com,9211047640.0,Ahmedabad,70,Aarav,Reddy
CUST4623,Rahul Nair,aarav.patel789@gmail.com,8227165460.0,Mumbai,66,Rahul,Nair
CUST4624,Suresh Kulkarni,suresh.patel16@gmail.com,NA,Delhi,119,Suresh,Kulkarni
CUST4625,Ishita Patel,aarav.singh967@gmail.com,2523151970.0,Hyderabad,313,Ishita,Patel
CUST4626,Mira Kulkarni,rohan.singh648@gmail.com,6387861320.0,Bengaluru,61,Mira,Kulkarni
CUST4627,Rohan Das,aarav.khan975@gmail.com,6872300850.0,Mumbai,191,Rohan,Das
CUST4628,Sneha Kulkarni,arjun.kulkarni816@gmail.com,9893008005.0,Ahmedabad,93,Sneha,Kulkarni
CUST4629,Suresh Patel,anaya.das374@gmail.com,2341016264.0,Chennai,103,Suresh,Patel
CUST4630,Diya Singh,kabir.kapoor313@gmail.com,NA,Surat,43,Diya,Singh
CUST4631,Mira Khan,sneha.khan182@gmail.com,4815277513.0,Delhi,23,Mira,Khan
CUST4632,Anaya Nair,anita.kulkarni780@gmail.com,8881246706.0,Ahmedabad,149,Anaya,Nair
CUST4633,Priya Sharma,suresh.sharma370@gmail.com,NA,Hyderabad,170,Priya,Sharma
CUST4634,Sneha Singh,rohan.kapoor375@gmail.com,9402982016.0,Ahmedabad,251,Sneha,Singh
CUST4635,Diya Reddy,ishita.khan889@gmail.com,9238959870.0,Chennai,133,Diya,Reddy
CUST4636,Mira Singh,anaya.kulkarni434@gmail.com,9355683058.0,Mumbai,0,Mira,Singh
CUST4637,AnitaD as,diya.khan685@gmail.com,2814375171.0,Ahmedabad,68,AnitaD,as
CUST4638,Arjun Nair,rahul.kapoor304@gmail.com,7829140645.0,Kolkata,286,Arjun,Nair
CUST4639,Aarav Sharma,rahul.kapoor603@gmail.com,1336132146.0,Delhi,52,Aarav,Sharma
CUST4640,Rahul Sharma,suresh.gupta160@gmail.com,3021184360.0,Kolkata,200,Rahul,Sharma
CUST4641,Anaya Singh,diya.khan862@gmail.com,2153651367.0,Bengaluru,164,Anaya,Singh
CUST4642,Arjun Patel,aarav.nair229@gmail.com,3849891206.0,Delhi,247,Arjun,Patel
CUST4643,Rohan Singh,NA,4181765150.0,Surat,21,Rohan,Singh
