customer_id,full_name,email,phone,city,loyalty_points
CUST3819,Aarav Khan,rohan.singh734@gmail.com,8079969207.0,Chennai,149.0
CUST3820,Rohan Shah,rohan.sharma569@gmail.com,641134123.0,Pune,57.0
CUST3821,Suresh Kapoor,anita.gupta159@gmail.com,4227914601.0,Surat,59.0
CUST3822,Priya Nair,sneha.kulkarni997@gmail.com,2692084785.0,Hyderabad,110.0
CUST3823,Rohan Patel,rahul.sharma578@gmail.com,9451529697.0,Delhi,196.0
CUST3824,Diya Dsa,sneha.das293@gmail.com,1791684015.0,Bangalore,53.0
CUST3825,Rahul Khan,diya.khan471@gmail.com,9665617459.0,Hyderabad,18.0
CUST3826,Mira Kapoor,arjun.sharma697@gmail.com,3050807992.0,Pune,108.0
CUST3827,Diya Shah,rahul.patel170@gmail.com,2542432875.0,Jaipur,82.0
CUST3828,Aarav Kulkarni,ishita.nair286@gmail.com,7511346903.0,Pune,15.0
CUST3829,Anita Shah,arjun.das874@gmail.com,306471641.0,Delhi,
CUST3830,Priya Shah,kabir.reddy194@gmail.com,558649067.0,Ahmedabad,77.0
CUST3831,Rahul Nair,ishita.patel273@gmail.com,6714282685.0,Hyderabad,150.0
CUST3832,Kabir Gupta,suresh.das638@gmail.com,489323927.0,Mumbai,23.0
CUST3833,Aarav Shah,suresh.kulkarni321@gmail.com,3798088822.0,Ahmedabad,177.0
CUST3834,Arjun Das,anaya.kulkarni556@gmail.com,4813292886.0,Mumbai,61.0
CUST3835,Arjun Kapoor,mira.kulkarni694@gmail.com,659349912.0,Hyderabad,89.0
CUST3836,Suresh Singh,sneha.reddy363@gmail.com,7854470958.0,Delhi,140.0
CUST3837,Rahul Kulkarni,,2991644039.0,Kolkata,136.0
CUST3838,Mira Das,suresh.kapoor953@gmail.com,8646649070.0,Chennai,37.0
CUST3839,Ishita Reddy,aarav.kapoor839@gmail.com,,Hyderabad,84.0
CUST3840,Ishita Reddy,mira.patel421@gmail.com,7980330912.0,Ahmedabad,33.0
CUST3841,Anita Patel,,2468371643.0,Jaipur,90.0
CUST3842,Arjun Das,aarav.khan756@gmail.com,2618705992.0,Kolkata,42.0
CUST3843,Anaya Klukarni,rahul.sharma660@gmail.com,1308766165.0,Mumbai,165.0
CUST3844,Diya Kulkarni,arjun.patel785@gmail.com,9797356063.0,Delhi,72.0
CUST3845,Diya Singh,anaya.reddy120@gmail.com,6447192918.0,Hyderabad,96.0
CUST3846,Anita Singh,sneha.khan600@gmail.com,5528920116.0,Jaipur,131.0
CUST3847,Anita Singh,diya.reddy740@gmail.com,3248366292.0,Mumbai,41.0
CUST3848,Kabir Kulkarni,arjun.kulkarni74@gmail.com,4629240857.0,Bangalore,127.0
CUST3849,Mira Redyd,mira.patel966@gmail.com,8118530588.0,Surat,146.0
CUST3850,Kabir Kulkarni,diya.sharma521@gmail.com,5373065424.0,Bangalore,11.0
CUST3851,Mira Patel,aarav.kapoor763@gmail.com,1884934943.0,Mumbai,112.0
CUST3852,Aarav Kapoor,arjun.shah705@gmail.com,2530550540.0,Bangalore,178.0
CUST3853,Aarav Gupta,anita.shah895@gmail.com,5993680161.0,Hyderabad,133.0
CUST3854,Anita Singh,ishita.kulkarni154@gmail.com,8521900503.0,Surat,77.0
CUST3855,Diya Singh,mira.reddy912@gmail.com,37260451.0,Ahmedabad,139.0
CUST3856,Diya Kapoor,mira.shah607@gmail.com,5961462517.0,Pune,117.0
CUST3857,Priya Singh,rahul.kapoor203@gmail.com,8282692937.0,Kolkata,36.0
CUST3858,Sneah Kapoor,aarav.patel84@gmail.com,6928342102.0,Kolkata,
CUST3859,Anaya Reddy,sneha.kapoor586@gmail.com,4665857735.0,Jaipur,344.0
CUST3860,Ishita Khan,priya.singh215@gmail.com,5282885201.0,Pune,37.0
CUST3861,Anita Kulkarni,aarav.reddy408@gmail.com,2701584657.0,Surat,134.0
CUST3862,Ishita Nair,diya.kapoor563@gmail.com,5438599723.0,Bangalore,168.0
CUST3863,Sneha Shah,diya.khan818@gmail.com,7857609425.0,Surat,79.0
CUST3864,Anaya Gupta,anaya.reddy81@gmail.com,1387867734.0,Bangalore,56.0
CUST3865,Aarav Kapoor,rahul.singh345@gmail.com,7949941764.0,Mumbai,281.0
CUST3866,Rahul Kahn,priya.shah766@gmail.com,1553876216.0,Kolkata,32.0
CUST3867,Mira Sharma,diya.reddy251@gmail.com,9659282641.0,Surat,60.0
CUST3868,Kabir Das,anaya.gupta332@gmail.com,2958295991.0,Mumbai,50.0
CUST3869,Anita Reddy,aarav.reddy46@gmail.com,4131941029.0,Mumbai,14.0
CUST3870,Sneha Sharma,mira.patel231@gmail.com,3353045128.0,Kolkata,
CUST3871,Kabir Shah,kabir.kulkarni98@gmail.com,1850476987.0,Pune,107.0
CUST3872,Anita Nair,suresh.shah949@gmail.com,7150143803.0,Ahmedabad,112.0
CUST3873,Rahul Kulkarni,arjun.gupta26@gmail.com,8325056492.0,Surat,44.0
CUST3874,Ishita Singh,ishita.kulkarni144@gmail.com,9362875738.0,Kolkata,203.0
CUST3875,Rhaul Kapoor,aarav.reddy43@gmail.com,3665812.0,Kolkata,15.0
CUST3876,Aarav Gupta,kabir.singh577@gmail.com,1072087266.0,Hyderabad,67.0
CUST3877,Aarav Patel,mira.patel799@gmail.com,1771708888.0,Kolkata,84.0
CUST3878,Diya Gupta,sneha.shah568@gmail.com,744426863.0,Chennai,173.0
CUST3879,Diya Gupta,sneha.kapoor846@gmail.com,5616513708.0,Jaipur,55.0
CUST3880,Aarav Gupta,rahul.khan125@gmail.com,9961139030.0,Delhi,71.0
CUST3881,Arjun Kulkarni,aarav.gupta10@gmail.com,6194657628.0,Delhi,
CUST3882,Kabir Patel,kabir.kapoor31@gmail.com,6992568122.0,Pune,119.0
CUST3883,Diya Shah,rahul.sharma472@gmail.com,6199717594.0,Delhi,69.0
CUST3884,Sneha Reddy,rahul.shah400@gmail.com,8448418070.0,Chennai,
CUST3885,Rohan Singh,sneha.gupta914@gmail.com,4475746976.0,Mumbai,94.0
CUST3886,Rohan Kulkarni,aarav.patel953@gmail.com,6169225106.0,Mumbai,94.0
CUST3887,Anita Sharma,arjun.singh970@gmail.com,,Jaipur,81.0
CUST3888,Anita Sharma,arjun.khan279@gmail.com,701091402.0,Pune,
CUST3889,Aarav Nair,diya.das735@gmail.com,1094427555.0,Jaipur,42.0
CUST3890,Anaya Patel,sneha.das927@gmail.com,4961266773.0,Ahmedabad,141.0
CUST3891,Rohan Reddy,anaya.gupta105@gmail.com,2229475647.0,Kolkata,24.0
CUST3892,Anaya Kapoor,mira.sharma635@gmail.com,8938424863.0,Ahmedabad,143.0
CUST3893,Aarav Nair,priya.shah769@gmail.com,6870588301.0,Mumbai,27.0
CUST3894,Anaya Sharma,mira.singh822@gmail.com,7578860369.0,Delhi,132.0
CUST3895,Kabir Shah,ishita.sharma794@gmail.com,,Mumbai,49.0
CUST3896,Suresh Das,anita.kapoor453@gmail.com,8285771278.0,Kolkata,29.0
CUST3897,Anaya Khan,suresh.kulkarni645@gmail.com,1953107114.0,Hyderabad,50.0
CUST3898,Kabir Kapoor,sneha.reddy97@gmail.com,2804942158.0,Mumbai,108.0
CUST3899,Isihta Sharma,,8121222258.0,Pune,11.0
CUST3900,Anaya Sharma,rohan.gupta584@gmail.com,4901607445.0,Chennai,91.0
CUST3901,Arjun Reddy,arjun.patel391@gmail.com,7364248349.0,Jaipur,20.0
CUST3902,Arjun Sharma,mira.gupta457@gmail.com,459136133.0,Chennai,67.0
CUST3903,Rahul Reddy,sneha.das911@gmail.com,8999265153.0,Chennai,131.0
CUST3904,Arjun Patel,arjun.patel339@gmail.com,1588247939.0,Chennai,112.0
CUST3905,Suresh Kulkarni,aarav.das699@gmail.com,7567325945.0,Ahmedabad,
CUST3906,Aarav Sharma,ishita.kulkarni857@gmail.com,1140793526.0,Mumbai,85.0
CUST3907,Suresh Nair,ishita.khan685@gmail.com,6619744782.0,Mumbai,150.0
CUST3908,Priya Patel,suresh.sharma321@gmail.com,7707132100.0,Ahmedabad,167.0
CUST3909,Sneha Kapoor,rahul.khan382@gmail.com,8391514305.0,Hyderabad,71.0
CUST3910,Rahul Patel,,1166537259.0,Bangalore,57.0
CUST3911,Suresh Das,anita.shah983@gmail.com,9522781779.0,Delhi,19.0
CUST3912,Sneh aReddy,anita.sharma810@gmail.com,7753908783.0,Mumbai,181.0
CUST3913,Mira Kapoor,,466159125.0,Chennai,135.0
CUST3914,Kabir Singh,anaya.nair497@gmail.com,8977056711.0,Chennai,54.0
CUST3915,Rohan Das,priya.reddy334@gmail.com,8610204619.0,Mumbai,92.0
CUST3916,Anaya Nair,anaya.kapoor150@gmail.com,1495953526.0,Kolkata,172.0
CUST3917,Rahul Patel,kabir.nair817@gmail.com,706251268.0,Mumbai,89.0
CUST3918,Anita Khan,suresh.khan42@gmail.com,8704870713.0,Pune,63.0
CUST3919,Diya Nair,arjun.singh749@gmail.com,1005137706.0,Bangalore,150.0
CUST3920,Aarav Khan,anaya.sharma48@gmail.com,6848638901.0,Jaipur,92.0
CUST3921,Aarav Singh,diya.shah974@gmail.com,3881561917.0,Hyderabad,186.0
CUST3922,Sneha Nair,sneha.khan839@gmail.com,2831953303.0,Pune,90.0
CUST3923,Anita Sharma,arjun.das198@gmail.com,4582717190.0,Mumbai,15.0
CUST3924,Mira Das,arjun.patel675@gmail.com,9507044453.0,Ahmedabad,77.0
CUST3925,Rohan Kulkarni,rohan.gupta759@gmail.com,4672318727.0,Ahmedabad,132.0
CUST3926,Mira Das,suresh.kulkarni259@gmail.com,1041702539.0,Pune,220.0
CUST3927,Rahul Reddy,,8198550260.0,Chennai,44.0
CUST3928,Mira Rdedy,rahul.das951@gmail.com,4624520493.0,Chennai,
CUST3929,Diya Khan,ishita.gupta201@gmail.com,5806919648.0,Pune,49.0
CUST3930,Sneha Shah,anaya.kapoor727@gmail.com,1162253088.0,Bangalore,75.0
CUST3931,Anaya Patel,rohan.reddy276@gmail.com,6928450957.0,Pune,68.0
CUST3932,Ishita Kulkarni,anaya.kapoor85@gmail.com,8786902485.0,Jaipur,30.0
CUST3933,Anaya Sahrma,priya.kapoor142@gmail.com,6243291826.0,Chennai,
CUST3934,Rahul Kapoor,rahul.shah895@gmail.com,1605027031.0,Pune,
CUST3935,Ishita Kapoor,sneha.das626@gmail.com,2431263235.0,Ahmedabad,98.0
CUST3936,Anita Kapoor,rahul.kulkarni445@gmail.com,7731571596.0,Ahmedabad,40.0
CUST3937,Aarav Kapoor,priya.patel308@gmail.com,,Pune,174.0
CUST3938,Anita Patel,rahul.gupta223@gmail.com,4951454258.0,Kolkata,66.0
CUST3939,Aarva Nair,kabir.das331@gmail.com,4714007922.0,Hyderabad,44.0
CUST3940,Diya Shah,aarav.das335@gmail.com,2857797290.0,Bangalore,74.0
CUST3941,Anaya Shah,suresh.singh788@gmail.com,8771121859.0,Delhi,48.0
CUST3942,Mira Das,,8477508489.0,Bangalore,
CUST3943,Kabir Patel,rohan.singh968@gmail.com,2924426355.0,Mumbai,80.0
CUST3944,Aarav Gupta,,3831901903.0,Ahmedabad,28.0
CUST3945,Aarav Shah,rahul.gupta651@gmail.com,9751898876.0,Hyderabad,108.0
CUST3946,Anita Kapoor,mira.khan986@gmail.com,2351609394.0,Ahmedabad,85.0
CUST3947,Diya Patel,rahul.singh308@gmail.com,1969754752.0,Mumbai,70.0
CUST3948,Ishita Das,rohan.nair458@gmail.com,624479972.0,Ahmedabad,105.0
CUST3949,Diya Reddy,mira.singh749@gmail.com,2977414195.0,Mumbai,128.0
CUST3950,Priya Khan,anita.gupta284@gmail.com,1324546876.0,Hyderabad,30.0
CUST3951,Mira Sharma,sneha.nair766@gmail.com,9102733593.0,Jaipur,31.0
CUST3952,Mira Sharma,kabir.khan817@gmail.com,9301462086.0,Ahmedabad,185.0
CUST3953,Diya Sharma,suresh.patel466@gmail.com,878736154.0,Kolkata,69.0
CUST3954,Kabir Shah,arjun.sharma768@gmail.com,8187594008.0,Ahmedabad,93.0
CUST3955,Priya Khan,priya.khan266@gmail.com,4084738324.0,Bangalore,9.0
CUST3956,Ishita Reddy,sneha.gupta339@gmail.com,470321599.0,Jaipur,46.0
CUST3957,Rohan Shah,suresh.nair110@gmail.com,2520999527.0,Bangalore,47.0
CUST3958,Diya Reddy,kabir.patel958@gmail.com,2353109007.0,Mumbai,83.0
CUST3959,Sneha Singh,aarav.sharma184@gmail.com,5474211787.0,Bangalore,25.0
CUST3960,Mira Patel,arjun.nair673@gmail.com,3011724680.0,Bangalore,
CUST3961,Diya Reddy,aarav.nair98@gmail.com,3001891344.0,Pune,11.0
CUST3962,Sneha Patel,anaya.kulkarni773@gmail.com,7735979216.0,Chennai,43.0
CUST3963,Ishita Kulkarni,arjun.das917@gmail.com,4837418628.0,Pune,137.0
CUST3964,Anaya Patel,ishita.reddy493@gmail.com,2427724815.0,Chennai,10.0
CUST3965,Dyia Kapoor,priya.patel874@gmail.com,9967161740.0,Ahmedabad,62.0
CUST3966,Diya Sharma,priya.patel625@gmail.com,5229710281.0,Pune,437.0
CUST3967,Priya Patel,suresh.khan193@gmail.com,5859276577.0,Delhi,25.0
CUST3968,Aarav Sharma,ishita.gupta473@gmail.com,9273402579.0,Delhi,21.0
CUST3969,Anita Kulkarni,anita.nair256@gmail.com,4784300925.0,Chennai,
CUST3970,Priya Das,rohan.kulkarni735@gmail.com,3645261557.0,Surat,47.0
CUST3971,Aarav Sharma,rahul.singh207@gmail.com,4733890267.0,Hyderabad,28.0
CUST3972,Diya Nair,diya.khan846@gmail.com,6732809762.0,Jaipur,121.0
CUST3973,Priya Singh,diya.kulkarni931@gmail.com,5805682898.0,Delhi,31.0
CUST3974,Mira Reddy,anaya.khan611@gmail.com,,Delhi,280.0
CUST3975,Suresh Singh,diya.nair961@gmail.com,6770162016.0,Chennai,107.0
CUST3976,Ishita Kulkarni,rahul.sharma142@gmail.com,4259442535.0,Mumbai,14.0
CUST3977,Rahul Nair,arjun.kapoor504@gmail.com,4786194838.0,Bangalore,
CUST3978,Suresh Shah,arjun.das498@gmail.com,6674364432.0,Jaipur,72.0
CUST3979,Rohan Nair,ishita.das793@gmail.com,4655371467.0,Kolkata,169.0
CUST3980,Rohan Patel,suresh.reddy768@gmail.com,3906179987.0,Chennai,21.0
CUST3981,Priya Gupta,kabir.sharma265@gmail.com,5217739696.0,Mumbai,58.0
CUST3982,Mira Patel,rahul.nair976@gmail.com,5141845906.0,Chennai,142.0
CUST3983,Ishita Shah,rahul.khan101@gmail.com,2099340708.0,Chennai,163.0
CUST3984,Ishita Kapoor,suresh.khan833@gmail.com,6908921095.0,Chennai,
CUST3985,Anita Sharma,rahul.kulkarni268@gmail.com,9059273047.0,Kolkata,65.0
CUST3986,Aarav Shah,rohan.gupta541@gmail.com,2861349544.0,Bangalore,117.0
CUST3987,Anaya Shah,rohan.singh364@gmail.com,6638348930.0,Jaipur,51.0
CUST3988,Ishita Gupta,rahul.nair287@gmail.com,9384624999.0,Surat,49.0
CUST3989,Anita Das,sneha.sharma964@gmail.com,4683691766.0,Ahmedabad,248.0
CUST3990,Arjun Das,anaya.shah915@gmail.com,7422265875.0,Ahmedabad,
CUST3991,Mira Das,kabir.kapoor585@gmail.com,3042501274.0,Jaipur,17.0
CUST3992,Priya Kulkarni,anita.das331@gmail.com,7430863452.0,Jaipur,37.0
CUST3993,Rahul Gupta,mira.singh908@gmail.com,,Chennai,150.0
CUST3994,Rahul Shah,rahul.das327@gmail.com,2853277705.0,Hyderabad,116.0
CUST3995,Anita Kulkarni,mira.kapoor186@gmail.com,8197744326.0,Surat,46.0
CUST3996,Mira Kapoor,mira.sharma983@gmail.com,6365135386.0,Bangalore,
CUST3997,Aarav Das,suresh.khan762@gmail.com,7625156165.0,Pune,87.0
CUST3998,Kabir Nair,sneha.das852@gmail.com,1932587100.0,Bangalore,162.0
CUST3999,Mira Das,priya.das886@gmail.com,2243492025.0,Jaipur,138.0
CUST4000,Diya Das,arjun.reddy465@gmail.com,4757328560.0,Delhi,45.0
CUST4001,Aarav Gupta,kabir.singh516@gmail.com,2479477869.0,Delhi,
CUST4002,Kabir Gupta,rahul.kapoor971@gmail.com,7044130162.0,Kolkata,76.0
CUST4003,Aarav Gupta,anaya.kulkarni656@gmail.com,9954050745.0,Kolkata,36.0
CUST4004,Arjun Sharma,kabir.gupta295@gmail.com,1010275326.0,Pune,41.0
CUST4005,Rohan Kulkarni,anaya.nair242@gmail.com,5857100549.0,Mumbai,45.0
CUST4006,Ishita Singh,aarav.das625@gmail.com,6008014544.0,Pune,291.0
CUST4007,Rohan Singh,suresh.shah934@gmail.com,6840642699.0,Pune,133.0
CUST4008,Anita Kulkarni,arjun.nair725@gmail.com,56349396.0,Hyderabad,98.0
CUST4009,Rahul Gupta,sneha.das529@gmail.com,8987192119.0,Hyderabad,
CUST4010,Kabir Gupta,,8865264399.0,Hyderabad,26.0
CUST4011,Arjun Khan,mira.gupta781@gmail.com,3732045295.0,Hyderabad,54.0
CUST4012,Ishita Patel,diya.das576@gmail.com,5691647303.0,Pune,202.0
CUST4013,Ishita Reddy,mira.nair25@gmail.com,5059667024.0,Jaipur,127.0
CUST4014,Rohan Patel,kabir.shah290@gmail.com,5535673705.0,Surat,81.0
CUST4015,Ishita Nair,priya.sharma58@gmail.com,6750949525.0,Bangalore,432.0
CUST4016,Aarav Reddy,priya.das578@gmail.com,6047217800.0,Pune,79.0
CUST4017,Rohan Gupta,arjun.singh992@gmail.com,4771320390.0,Hyderabad,243.0
CUST4018,Anita Sharma,diya.sharma83@gmail.com,9035829871.0,Kolkata,175.0
CUST4019,Ishita Singh,arjun.shah387@gmail.com,8953364896.0,Surat,54.0
CUST4020,Suresh Shah,priya.kulkarni88@gmail.com,7018105593.0,Chennai,25.0
CUST4021,Sneha Shah,ishita.kapoor492@gmail.com,2976642955.0,Mumbai,
CUST4022,MiraG upta,sneha.khan535@gmail.com,,Bangalore,65.0
CUST4023,Suresh Das,ishita.kapoor260@gmail.com,9274999914.0,Delhi,77.0
CUST4024,Arjun Singh,mira.kulkarni883@gmail.com,6029518949.0,Pune,178.0
CUST4025,Kabir Shah,anaya.patel132@gmail.com,1086594713.0,Surat,18.0
CUST4026,Arjun Sharma,rohan.gupta453@gmail.com,373459433.0,Kolkata,119.0
CUST4027,Rohan Kulkarni,anaya.khan250@gmail.com,2136266893.0,Pune,35.0
CUST4028,Antia Reddy,rahul.nair927@gmail.com,9342920879.0,Delhi,15.0
CUST4029,Anaya Kapoor,aarav.das380@gmail.com,27137400.0,Ahmedabad,32.0
CUST4030,Kabir Sharma,rohan.kulkarni557@gmail.com,2989217422.0,Kolkata,69.0
CUST4031,Suresh Patel,priya.reddy840@gmail.com,195637264.0,Surat,106.0
CUST4032,Anaya Paetl,anaya.kulkarni702@gmail.com,4718283825.0,Hyderabad,54.0
CUST4033,Anita Patel,arjun.shah896@gmail.com,9472303243.0,Jaipur,50.0
CUST4034,Diya Kapoor,rahul.khan961@gmail.com,905507164.0,Surat,70.0
CUST4035,Rohan Reddy,,5757844556.0,Ahmedabad,64.0
CUST4036,Aarav Nair,mira.gupta245@gmail.com,3209762076.0,Kolkata,67.0
CUST4037,Priya Patel,diya.kulkarni226@gmail.com,9433940545.0,Kolkata,
CUST4038,Arjun Sharma,priya.das978@gmail.com,2119225448.0,Delhi,85.0
CUST4039,Ishita Kulkarni,rahul.kapoor605@gmail.com,7830046431.0,Ahmedabad,45.0
CUST4040,Anaya Kulkrani,rahul.kapoor857@gmail.com,8673057781.0,Mumbai,95.0
CUST4041,Kabir Sharma,suresh.khan757@gmail.com,2935702913.0,Jaipur,34.0
CUST4042,Rahul Kulkarni,ishita.shah758@gmail.com,3943700167.0,Surat,62.0
CUST4043,Rohan Das,priya.kapoor607@gmail.com,8688592599.0,Pune,
CUST4044,Anita Sharma,anita.singh81@gmail.com,4619810157.0,Delhi,233.0
CUST4045,Priya Gupta,arjun.singh236@gmail.com,2359880071.0,Kolkata,
CUST4046,Rohan Singh,aarav.patel473@gmail.com,398698845.0,Mumbai,45.0
CUST4047,Aarav Khan,ishita.kulkarni428@gmail.com,5250177752.0,Jaipur,264.0
CUST4048,Suresh Kapoor,,5029550851.0,Chennai,17.0
CUST4049,Sneha Sharma,suresh.reddy221@gmail.com,9965841605.0,Bangalore,37.0
CUST4050,Priya Nair,ishita.kulkarni353@gmail.com,,Mumbai,48.0
CUST4051,Aarav Nair,sneha.kapoor304@gmail.com,9424288548.0,Pune,77.0
CUST4052,Mira Kapoor,anita.shah502@gmail.com,1255187983.0,Surat,287.0
CUST4053,Aarav Singh,sneha.khan616@gmail.com,3826415118.0,Surat,74.0
CUST4054,Anaya Nair,diya.shah952@gmail.com,7546417655.0,Jaipur,71.0
CUST4055,Ishita Das,anaya.kulkarni427@gmail.com,9212219069.0,Hyderabad,90.0
CUST4056,Arjun Sharma,arjun.gupta530@gmail.com,7808520096.0,Jaipur,89.0
CUST4057,Anita Patel,mira.singh668@gmail.com,3127854869.0,Ahmedabad,68.0
CUST4058,Rahul Reddy,anita.khan669@gmail.com,9607504640.0,Surat,146.0
CUST4059,Priya Khan,anita.kapoor673@gmail.com,,Delhi,7.0
CUST4060,Mira Kapoor,mira.gupta986@gmail.com,5861972231.0,Chennai,158.0
CUST4061,Anaya Sharma,mira.khan935@gmail.com,4066661769.0,Kolkata,180.0
CUST4062,Arjun Patel,ishita.singh409@gmail.com,7511027190.0,Chennai,96.0
CUST4063,Aarav Reddy,diya.khan506@gmail.com,7644744193.0,Pune,136.0
CUST4064,Rahul Nair,diya.patel320@gmail.com,705287741.0,Bangalore,162.0
CUST4065,Kabir Shah,rohan.patel226@gmail.com,2877719024.0,Surat,40.0
CUST4066,Priya Kulkarni,rohan.gupta362@gmail.com,2539358074.0,Hyderabad,81.0
CUST4067,Arjun Reddy,suresh.reddy27@gmail.com,7470138974.0,Surat,33.0
CUST4068,Anaya Reddy,arjun.reddy44@gmail.com,5356938126.0,Mumbai,38.0
CUST4069,Priya Khan,kabir.shah567@gmail.com,6553399025.0,Jaipur,173.0
CUST4070,Rahul Nair,arjun.singh379@gmail.com,9983479248.0,Pune,198.0
CUST4071,Kabir Reddy,suresh.sharma754@gmail.com,7095510586.0,Chennai,75.0
CUST4072,Arjun Kulkarni,arjun.patel188@gmail.com,7887733876.0,Chennai,6.0
CUST4073,Rahul Singh,arjun.kapoor551@gmail.com,1242709080.0,Pune,
CUST4074,Anita Shah,ishita.patel933@gmail.com,,Mumbai,44.0
CUST4075,Suresh Patel,suresh.kulkarni330@gmail.com,1152135064.0,Ahmedabad,186.0
CUST4076,Kabir Reddy,mira.kulkarni54@gmail.com,4521579417.0,Bangalore,21.0
CUST4077,Kabir Reddy,anaya.sharma297@gmail.com,2602838849.0,Jaipur,77.0
CUST4078,Kabir Shah,suresh.khan289@gmail.com,5950792059.0,Mumbai,50.0
CUST4079,Anita Sharma,kabir.shah842@gmail.com,3212657613.0,Surat,13.0
CUST4080,Priya Nair,mira.reddy677@gmail.com,953174828.0,Chennai,86.0
CUST4081,Suresh Nair,mira.nair842@gmail.com,5609030610.0,Mumbai,159.0
CUST4082,Aarav Gupta,suresh.gupta518@gmail.com,2397057392.0,Chennai,17.0
CUST4083,Priya Kapoor,rohan.shah310@gmail.com,6249920208.0,Delhi,323.0
CUST4084,Rohan Singh,ishita.kulkarni794@gmail.com,188977392.0,Jaipur,66.0
CUST4085,Rohan Das,diya.kulkarni260@gmail.com,2319873845.0,Mumbai,119.0
CUST4086,Rahul Kulkarni,sneha.patel231@gmail.com,4880731220.0,Surat,81.0
CUST4087,Ishita Sharma,aarav.khan270@gmail.com,117576554.0,Chennai,105.0
CUST4088,Diya Kapoor,suresh.singh324@gmail.com,1085473320.0,Hyderabad,43.0
CUST4089,Mira Sharma,sneha.gupta754@gmail.com,4746533117.0,Surat,162.0
CUST4090,Rohan Patel,sneha.sharma148@gmail.com,653813351.0,Pune,96.0
CUST4091,Sneha Shah,aarav.singh803@gmail.com,,Bangalore,69.0
CUST4092,Sneha Reddy,anita.reddy537@gmail.com,8749413940.0,Pune,131.0
CUST4093,Anita Shah,suresh.kapoor96@gmail.com,2274050998.0,Pune,92.0
CUST4094,Priya Reddy,mira.khan592@gmail.com,1368455845.0,Pune,113.0
CUST4095,Anaya Gupta,rahul.nair855@gmail.com,5051351666.0,Ahmedabad,175.0
CUST4096,Anaya Gupta,priya.gupta537@gmail.com,4713173869.0,Mumbai,8.0
CUST4097,Diya Reddy,anita.khan731@gmail.com,8744857083.0,Mumbai,94.0
CUST4098,Anaya Shah,rahul.khan468@gmail.com,2903208326.0,Kolkata,172.0
CUST4099,Ishita Sharma,kabir.kulkarni6@gmail.com,8869353476.0,Hyderabad,
CUST4100,Mira Nair,sneha.nair847@gmail.com,,Surat,
CUST4101,Anaya Kulkarni,anaya.das495@gmail.com,3547797757.0,Chennai,35.0
CUST4102,Anaya Kulkarni,rahul.nair978@gmail.com,7233197358.0,Kolkata,238.0
CUST4103,Anaya Singh,ishita.nair742@gmail.com,4582541633.0,Hyderabad,53.0
CUST4104,Priya Kulkarni,rohan.kulkarni578@gmail.com,7278781558.0,Delhi,43.0
CUST4105,Suresh Sharma,sneha.singh868@gmail.com,5055865554.0,Ahmedabad,113.0
CUST4106,Mira Khan,,8120055736.0,Pune,45.0
CUST4107,Rahul Nair,anaya.reddy969@gmail.com,8222339739.0,Kolkata,168.0
CUST4108,Mira Nair,suresh.nair553@gmail.com,2353043504.0,Mumbai,25.0
CUST4109,Priya Kulkarni,aarav.gupta0@gmail.com,7200081808.0,Ahmedabad,32.0
CUST4110,Sneha Das,ishita.patel625@gmail.com,9940513717.0,Jaipur,93.0
CUST4111,Anaya Shah,priya.patel931@gmail.com,5829602326.0,Mumbai,69.0
CUST4112,Ishita Patel,kabir.khan198@gmail.com,7965098911.0,Delhi,11.0
CUST4113,Rohan Reddy,diya.kapoor611@gmail.com,3063512274.0,Mumbai,154.0
CUST4114,Rohan Khan,ishita.khan944@gmail.com,8926489942.0,Delhi,63.0
CUST4115,Aarav Sharma,rohan.singh390@gmail.com,5983157631.0,Hyderabad,43.0
CUST4116,Kabir Kapoor,arjun.singh423@gmail.com,,Surat,113.0
CUST4117,Rohan Patel,diya.patel409@gmail.com,1725541937.0,Surat,91.0
CUST4118,Rahul Sharma,ishita.singh208@gmail.com,5271439721.0,Pune,72.0
CUST4119,Sneha Kapoor,anaya.shah263@gmail.com,8288915408.0,Surat,201.0
CUST4120,Arjun Singh,arjun.reddy449@gmail.com,5797342078.0,Pune,30.0
CUST4121,Aarav Khan,arjun.patel87@gmail.com,5863650323.0,Pune,113.0
CUST4122,Anaya Reddy,suresh.patel99@gmail.com,3887019202.0,Chennai,
CUST4123,Anita Khan,rohan.kulkarni52@gmail.com,1999447326.0,Chennai,70.0
CUST4124,Sneha Sinhg,diya.nair638@gmail.com,5775266185.0,Mumbai,69.0
CUST4125,Priya Patel,kabir.singh308@gmail.com,4734292865.0,Delhi,168.0
CUST4126,Kabir Shah,arjun.das729@gmail.com,7771391811.0,Mumbai,63.0
CUST4127,Aarav Shah,priya.sharma274@gmail.com,9506377423.0,Chennai,98.0
CUST4128,Mira Patel,anita.das160@gmail.com,,Bangalore,64.0
CUST4129,Kabir iSngh,,9749615819.0,Kolkata,64.0
CUST4130,Rohan Das,rahul.sharma450@gmail.com,8746726133.0,Kolkata,156.0
CUST4131,Ishita Shah,arjun.gupta55@gmail.com,2402691505.0,Bangalore,82.0
CUST4132,Aarav Shah,suresh.reddy381@gmail.com,5817005675.0,Surat,122.0
CUST4133,Rohan Kulkarni,anaya.shah194@gmail.com,5339112274.0,Ahmedabad,183.0
